1.04 0 -8 0
1.05 0 -8 0
1.06 0 -8 0
1.07 0 -8 0
1.08 0 -8 0
1.09 0 -8 0
1.10 0 -8 0
1.11 0 -8 0
1.12 0 -8 0
1.13 0 -8 0
1.14 0 -8 0
1.15 0 -8 0
1.16 0 -8 0
1.17 0 -8 0
1.18 0 -8 0
1.19 0 -8 0
1.20 0 -8 0
1.21 0 -8 0
1.22 0 -8 0
1.23 0 -8 0
1.24 0 -8 0
1.25 0 -8 0
1.26 0 -8 0
1.27 0 -8 0
1.28 0 -8 0
1.29 0 -8 0
1.30 0 -8 0
1.31 0 -8 0
1.32 0 -8 0
1.33 0 -8 0
1.34 0 -8 0
1.35 0 -8 0
1.36 0 -8 0
1.37 0 -8 0
1.38 0 -8 0
1.39 0 -8 0
1.40 0 -8 0
1.41 0 -8 0
1.42 0 -8 0
1.43 0 -8 0
1.44 0 -8 0
1.45 0 -8 0
1.46 0 -8 0
1.47 0 -8 0
1.48 0 -8 0
1.49 0 -8 0
1.50 0 -8 0
1.51 0 -8 0
1.52 0 -8 0
1.53 0 -8 0
1.54 0 -8 0
1.55 0 -8 0
1.56 0 -8 0
1.57 0 -8 0
1.58 0 -8 0
1.59 0 -8 0
1.60 0 -8 0
1.61 0 -8 0
1.62 0 -8 0
1.63 0 -8 0
1.64 0 -8 0
1.65 0 -8 0
1.66 0 -8 0
1.67 0 -8 0
1.68 0 -8 0
1.69 0 -8 0
1.70 0 -8 0
1.71 0 -8 0
1.72 0 -8 0
1.73 0 -8 0
1.74 0 -8 0
1.75 0 -8 0
1.76 0 -8 0
1.77 0 -8 0
1.78 0 -8 0
1.79 0 -8 0
1.80 0 -8 0
1.81 0 -8 0
1.82 0 -8 0
1.83 0 -8 0
1.84 0 -8 0
1.85 0 -8 0
1.86 0 -8 0
1.87 0 -8 0
1.88 0 -8 0
1.89 0 -8 0
1.90 0 -8 0
1.91 0 -8 0
1.92 0 -8 0
1.93 0 -8 0
1.94 0 -8 0
1.95 0 -8 0
1.96 0 -8 0
1.97 0 -8 0
1.98 0 -8 0
1.99 0 -8 0
2.00 0 -8 0
2.01 0 -8 0
2.02 0 -8 0
2.03 0 -8 0
2.04 0 -8 0
2.05 0 -8 0
2.06 0 -8 0
2.07 0 -8 0
2.08 0 -8 0
2.09 0 -8 0
2.10 0 -8 0
2.11 0 -8 0
2.12 0 -8 0
2.13 0 -8 0
2.14 0 -8 0
2.15 0 -8 0
2.16 0 -8 0
2.17 0 -8 0
2.18 0 -8 0
2.19 0 -8 0
2.20 0 -8 0
2.21 0 -8 0
2.22 0 -8 0
2.23 0 -8 0
2.24 0 -8 0
2.25 0 -8 0
2.26 0 -8 0
2.27 0 -8 0
2.28 0 -8 0
2.29 0 -8 0
2.30 0 -8 0
2.31 0 -8 0
2.32 0 -8 0
2.33 0 -8 0
2.34 0 -8 0
2.35 0 -8 0
2.36 0 -8 0
2.37 0 -8 0
2.38 0 -8 0
2.39 0 -8 0
2.40 0 -8 0
2.41 0 -8 0
2.42 0 -8 0
2.43 0 -8 0
2.44 0 -8 0
2.45 0 -8 0
2.46 0 -8 0
2.47 0 -8 0
2.48 0 -8 0
2.49 0 -8 0
2.50 0 -8 0
2.51 0 -8 0
2.52 0 -8 0
2.53 0 -8 0
2.54 0 -8 0
2.55 0 -8 0
2.56 0 -8 0
2.57 0 -8 0
2.58 0 -8 0
2.59 0 -8 0
2.60 0 -8 0
2.61 0 -8 0
2.62 0 -8 0
2.63 0 -8 0
2.64 0 -8 0
2.65 0 -8 0
2.66 0 -8 0
2.67 0 -8 0
2.68 0 -8 0
2.69 0 -8 0
2.70 0 -8 0
2.71 0 -8 0
2.72 0 -8 0
2.73 0 -8 0
2.74 0 -8 0
2.75 0 -8 0
2.76 0 -8 0
2.77 0 -8 0
2.78 0 -8 0
2.79 0 -8 0
2.80 0 -8 0
2.81 0 -8 0
2.82 0 -8 0
2.83 0 -8 0
2.84 0 -8 0
2.85 0 -8 0
2.86 0 -8 0
2.87 0 -8 0
2.88 0 -8 0
2.89 0 -8 0
2.90 0 -8 0
2.91 0 -8 0
2.92 0 -8 0
2.93 0 -8 0
2.94 0 -8 0
2.95 0 -8 0
2.96 0 -8 0
2.97 0 -8 0
2.98 0 -8 0
2.99 0 -8 0
3.00 0 -8 0
3.01 0 -8 0
3.02 0 -8 0
3.03 0 -8 0
3.04 0 -8 0
3.05 0 -8 0
3.06 0 -8 0
3.07 0 -8 0
3.08 0 -8 0
3.09 0 -8 0
3.10 0 -8 0
3.11 0 -8 0
3.12 0 -8 0
3.13 0 -8 0
3.14 0 -8 0
3.15 0 -8 0
3.16 0 -8 0
3.17 0 -8 0
3.18 0 -8 0
3.19 0 -8 0
3.20 0 -8 0
3.21 0 -8 0
3.22 0 -8 0
3.23 0 -8 0
3.24 0 -8 0
3.25 0 -8 0
3.26 0 -8 0
3.27 0 -8 0
3.28 0 -8 0
3.29 0 -8 0
3.30 0 -8 0
3.31 0 -8 0
3.32 0 -8 0
3.33 0 -8 0
3.34 0 -8 0
3.35 0 -8 0
3.36 0 -8 0
3.37 0 -8 0
3.38 0 -8 0
3.39 0 -8 0
3.40 0 -8 0
3.41 0 -8 0
3.42 0 -8 0
3.43 0 -8 5720
3.44 0 -8 0
3.45 0 -8 0
3.46 0 -8 0
3.47 0 -8 0
3.48 0 -8 0
3.49 0 -8 0
3.50 0 -8 0
3.51 0 -8 0
3.52 0 -8 0
3.53 0 -8 0
3.54 0 -8 0
3.55 0 -8 0
3.56 0 -8 0
3.57 0 -8 0
3.58 0 -8 0
3.59 0 -8 0
3.60 0 -8 0
3.61 0 -8 0
3.62 0 -8 0
3.63 0 -8 0
3.64 0 -8 0
3.65 0 -8 0
3.66 0 -8 0
3.67 0 -8 0
3.68 0 -8 0
3.69 0 -8 0
3.70 0 -8 0
3.71 0 -8 0
3.72 0 -8 0
3.73 0 -8 0
3.74 0 -8 0
3.75 0 -8 0
3.76 0 -8 0
3.77 0 -8 0
3.78 0 -8 0
3.79 0 -8 0
3.80 0 -8 0
3.81 0 -8 0
3.82 0 -8 0
3.83 0 -8 0
3.84 0 -8 0
3.85 0 -8 0
3.86 0 -8 0
3.87 0 -8 0
3.88 0 -8 0
3.89 0 -8 0
3.90 0 -8 0
3.91 0 -8 0
3.92 0 -8 0
3.93 0 -8 0
3.94 0 -8 0
3.95 0 -8 0
3.96 0 -8 0
3.97 0 -8 0
3.98 0 -8 0
3.99 0 -8 0
4.00 0 -8 0
4.01 0 -8 0
4.02 0 -8 0
4.03 0 -8 0
4.04 0 -8 0
4.05 0 -8 0
4.06 0 -8 0
4.07 0 -8 0
4.08 0 -8 0
4.09 0 -8 0
4.10 0 -8 0
4.11 0 -8 0
4.12 0 -8 0
4.13 0 -8 0
4.14 0 -8 0
4.15 0 -8 0
4.16 0 -8 0
4.17 0 -8 0
4.18 0 -8 0
4.19 0 -8 0
4.20 0 -8 0
4.21 0 -8 0
4.22 0 -8 0
4.23 0 -8 0
4.24 0 -8 0
4.25 0 -8 0
4.26 0 -8 0
4.27 0 -8 0
4.28 0 -8 0
4.29 0 -8 0
4.30 0 -8 0
4.31 0 -8 0
4.32 0 -8 0
4.33 0 -8 0
4.34 0 -8 0
4.35 0 -8 0
4.36 0 -8 0
4.37 0 -8 0
4.38 0 -8 0
4.39 0 -8 0
4.40 0 -8 0
4.41 0 -8 0
4.42 0 -8 0
4.43 0 -8 0
4.44 0 -8 0
4.45 0 -8 0
4.46 0 -8 0
4.47 0 -8 0
4.48 0 -8 0
4.49 0 -8 0
4.50 0 -8 0
4.51 0 -8 0
4.52 0 -8 0
4.53 0 -8 0
4.54 0 -8 0
4.55 0 -8 0
4.56 0 -8 0
4.57 0 -8 0
4.58 0 -8 0
4.59 0 -8 0
4.60 0 -8 0
4.61 0 -8 0
4.62 0 -8 0
4.63 0 -8 0
4.64 0 -8 0
4.65 0 -8 0
4.66 0 -8 0
4.67 0 -8 0
4.68 0 -8 0
4.69 0 -8 0
4.70 0 -8 0
4.71 0 -8 0
4.72 0 -8 0
4.73 0 -8 0
4.74 0 -8 0
4.75 0 -8 0
4.76 0 -8 0
4.77 0 -8 0
4.78 0 -8 0
4.79 0 -8 0
4.80 0 -8 0
4.81 0 -8 0
4.82 0 -8 0
4.83 0 -8 0
4.84 0 -8 0
4.85 0 -8 0
4.86 0 -8 0
4.87 0 -8 0
4.88 0 -8 0
4.89 0 -8 0
4.90 0 -8 0
4.91 0 -8 0
4.92 0 -8 0
4.93 0 -8 0
4.94 0 -8 0
4.95 0 -8 0
4.96 0 -8 0
4.97 0 -8 0
4.98 0 -8 0
4.99 0 -8 0
5.00 0 -8 0
5.01 0 -8 0
5.02 0 -8 0
5.03 0 -8 0
5.04 0 -8 0
5.05 0 -8 0
5.06 0 -8 0
5.07 0 -8 0
5.08 0 -8 0
5.09 0 -9 0
5.10 0 -8 0
5.11 0 -8 0
5.12 0 -8 0
5.13 0 -8 0
5.14 0 -8 0
5.15 0 -8 0
5.16 0 -8 0
5.17 0 -8 0
5.18 0 -8 0
5.19 0 -8 0
5.20 0 -8 0
5.21 0 -8 0
5.22 0 -8 0
5.23 0 -8 0
5.24 0 -8 0
5.25 0 -8 0
5.26 0 -8 0
5.27 0 -8 0
5.28 0 -8 0
5.29 0 -8 0
5.30 0 -8 0
5.31 0 -8 0
5.32 0 -8 0
5.33 0 -8 0
5.34 0 -8 0
5.35 0 -8 0
5.36 0 -8 0
5.37 0 -8 0
5.38 0 -8 0
5.39 0 -8 0
5.40 0 -8 0
5.41 0 -8 0
5.42 0 -8 0
5.43 0 -8 0
5.44 0 -8 0
5.45 0 -8 0
5.46 0 -8 0
5.47 0 -8 0
5.48 0 -8 0
5.49 0 -8 0
5.50 0 -8 0
5.51 0 -8 0
5.52 0 -8 0
5.53 0 -8 0
5.54 0 -8 0
5.55 0 -8 0
5.56 0 -8 0
5.57 0 -8 0
5.58 0 -8 0
5.59 0 -8 0
5.60 0 -8 0
5.61 0 -8 0
5.62 0 -8 0
5.63 0 -8 0
5.64 0 -8 0
5.65 0 -8 0
5.66 0 -8 0
5.67 0 -8 0
5.68 0 -8 0
5.69 0 -8 0
5.70 0 -8 0
5.71 0 -8 0
5.72 0 -8 0
5.73 0 -8 0
5.74 0 -8 0
5.75 0 -8 0
5.76 0 -8 0
5.77 0 -8 0
5.78 0 -8 0
5.79 0 -8 0
5.80 0 -8 0
5.81 0 -8 0
5.82 0 -8 0
5.83 0 -8 0
5.84 0 -8 0
5.85 0 -8 0
5.86 0 -8 0
5.87 0 -8 0
5.88 0 -8 0
5.89 0 -8 0
5.90 0 -8 0
5.91 0 -8 0
5.92 0 -8 0
5.93 0 -8 0
5.94 0 -8 0
5.95 0 -8 0
5.96 0 -8 0
5.97 0 -8 0
5.98 0 -8 0
5.99 0 -8 0
6.00 0 -8 0
6.01 0 -8 0
6.02 0 -8 0
6.03 0 -8 0
6.04 0 -8 0
6.05 0 -8 0
6.06 0 -8 0
6.07 0 -8 0
6.08 0 -8 0
6.09 0 -8 0
6.10 0 -8 0
6.11 0 -8 0
6.12 0 -8 0
6.13 0 -8 0
6.14 0 -8 0
6.15 0 -8 0
6.16 0 -8 0
6.17 0 -8 0
6.18 0 -8 0
6.19 0 -8 0
6.20 0 -8 0
6.21 0 -8 0
6.22 0 -8 0
6.23 0 -8 0
6.24 0 -8 0
6.25 0 -8 0
6.26 0 -8 0
6.27 0 -8 0
6.28 0 -8 0
6.29 0 -10 -5720
6.30 0 -8 0
6.31 0 -8 0
6.32 0 -8 0
6.33 0 -8 0
6.34 0 -8 0
6.35 0 -8 0
6.36 0 -8 0
6.37 0 -8 0
6.38 0 -8 0
6.39 0 -8 0
6.40 0 -8 0
6.41 0 -8 0
6.42 0 -8 0
6.43 0 -8 0
6.44 0 -8 0
6.45 0 -8 0
6.46 0 -8 0
6.47 0 -8 0
6.48 0 -8 0
6.49 0 -8 0
6.50 0 -8 0
6.51 0 -8 0
6.52 0 -8 0
6.53 0 -8 0
6.54 0 -8 0
6.55 0 -8 0
6.56 0 -8 0
6.57 0 -8 0
6.58 0 -8 0
6.59 0 -8 0
6.60 0 -8 0
6.61 0 -8 0
6.62 0 -8 0
6.63 0 -8 0
6.64 0 -8 0
6.65 0 -8 0
6.66 0 -8 0
6.67 0 -8 0
6.68 0 -8 0
6.69 0 -8 0
6.70 0 -8 0
6.71 0 -8 0
6.72 0 -8 0
6.73 0 -8 0
6.74 0 -8 0
6.75 0 -8 0
6.76 0 -8 0
6.77 0 -8 0
6.78 0 -8 0
6.79 0 -8 0
6.80 0 -8 0
6.81 0 -8 0
6.82 0 -8 0
6.83 0 -8 0
6.84 0 -8 0
6.85 0 -8 0
6.86 0 -8 0
6.87 0 -8 0
6.88 0 -8 0
6.89 0 -8 0
6.90 0 -8 0
6.91 0 -8 0
6.92 0 -8 0
6.93 0 -9 0
6.94 0 -8 0
6.95 0 -8 0
6.96 0 -8 0
6.97 0 -8 0
6.98 0 -8 0
6.99 0 -8 0
7.00 0 -8 0
7.01 0 -8 0
7.02 0 -8 0
7.03 0 -8 0
7.04 0 -8 0
7.05 0 -8 0
7.06 0 -8 0
7.07 0 -8 0
7.08 0 -8 0
7.09 0 -10 -5720
7.10 0 -8 0
7.11 0 -8 0
7.12 0 -8 0
7.13 0 -8 0
7.14 0 -8 0
7.15 0 -8 0
7.16 0 -8 0
7.17 0 -8 0
7.18 0 -8 0
7.19 0 -8 0
7.20 0 -8 0
7.21 0 -8 0
7.22 0 -8 0
7.23 0 -8 0
7.24 0 -8 0
7.25 0 -8 0
7.26 0 -8 0
7.27 0 -8 0
7.28 0 -8 0
7.29 0 -8 0
7.30 0 -8 0
7.31 0 -8 0
7.32 0 -8 0
7.33 0 -8 0
7.34 0 -8 0
7.35 0 -8 0
7.36 0 -8 0
7.37 0 -8 0
7.38 0 -8 0
7.39 0 -8 0
7.40 0 -8 0
7.41 0 -8 0
7.42 0 -8 0
7.43 0 -8 0
7.44 0 -8 0
7.45 0 -8 0
7.46 0 -8 0
7.47 0 -8 0
7.48 0 -8 0
7.49 0 -8 0
7.50 0 -8 0
7.51 0 -8 0
7.52 0 -8 0
7.53 0 -8 0
7.54 0 -8 0
7.55 0 -8 0
7.56 0 -8 0
7.57 0 -8 0
7.58 0 -8 0
7.59 0 -8 0
7.60 0 -8 0
7.61 0 -8 0
7.62 0 -8 0
7.63 0 -6 0
7.64 0 -2 0
7.65 0 0 0
7.66 0 0 -5720
7.67 0 4 0
7.68 0 9 0
7.69 0 14 0
7.70 0 15 0
7.71 0 17 0
7.72 0 19 0
7.73 0 23 0
7.74 0 37 5720
7.75 0 47 5720
7.76 0 64 5720
7.77 0 106 11440
7.78 0 134 0
7.79 0 144 0
7.80 0 157 5720
7.81 0 170 0
7.82 0 180 0
7.83 0 186 0
7.84 0 189 0
7.85 0 191 0
7.86 0 192 0
7.87 0 194 0
7.88 0 195 0
7.89 0 197 0
7.90 0 199 5720
7.91 0 201 0
7.92 0 203 0
7.93 0 206 0
7.94 0 210 0
7.95 0 216 5720
7.96 0 222 0
7.97 0 231 5720
7.98 0 239 0
7.99 0 249 0
8.00 0 261 0
8.01 0 275 5720
8.02 0 292 5720
8.03 0 310 5720
8.04 0 330 5720
8.05 0 352 5720
8.06 0 376 5720
8.07 0 402 5720
8.08 0 430 5720
8.09 0 461 5720
8.10 0 492 5720
8.11 0 527 11440
8.12 0 562 5720
8.13 0 599 5720
8.14 0 635 11440
8.15 0 672 11440
8.16 0 709 5720
8.17 0 748 11440
8.18 0 793 11440
8.19 0 838 11440
8.20 0 886 11440
8.21 0 936 11440
8.22 0 985 11440
8.23 0 1036 11440
8.24 0 1091 11440
8.25 0 1147 11440
8.26 0 1205 11440
8.27 0 1266 17170
8.28 0 1327 17170
8.29 0 1391 11440
8.30 0 1455 11440
8.31 0 1522 11440
8.32 0 1590 11440
8.33 0 1659 11440
8.34 0 1730 17170
8.35 0 1801 17170
8.36 0 1873 17170
8.37 0 1945 17170
8.38 0 2017 17170
8.39 0 2083 17170
8.40 0 2160 17170
8.41 0 2238 17170
8.42 0 2316 17170
8.43 0 2389 17170
8.44 0 2464 17170
8.45 0 2538 17170
8.46 0 2614 17170
8.47 0 2691 22890
8.48 0 2759 17170
8.49 0 2846 22890
8.50 0 2923 17170
8.51 0 3001 22890
8.52 0 3077 17170
8.53 0 3156 17170
8.54 0 3246 17170
8.55 0 3328 17170
8.56 0 3411 17170
8.57 0 3487 17170
8.58 0 3583 22890
8.59 0 3669 22890
8.60 0 3756 17170
8.61 0 3854 22890
8.62 0 3940 22890
8.63 0 4028 22890
8.64 0 4117 22890
8.65 0 4207 22890
8.66 0 4299 22890
8.67 0 4402 22890
8.68 0 4495 22890
8.69 0 4588 22890
8.70 0 4681 22890
8.71 0 4775 22890
8.72 0 4881 22890
8.73 0 4977 22890
8.74 0 5071 22890
8.75 0 5167 22890
8.76 0 5265 22890
8.77 0 5365 28610
8.78 0 5467 28610
8.79 0 5582 28610
8.80 0 5687 28610
8.81 0 5791 22890
8.82 0 5896 28610
8.83 0 6010 22890
8.84 0 6114 22890
8.85 0 6219 28610
8.86 0 6323 22890
8.87 0 6444 28610
8.88 0 6554 28610
8.89 0 6667 28610
8.90 0 6779 28610
8.91 0 6890 28610
8.92 0 7015 34330
8.93 0 7127 28610
8.94 0 7241 28610
8.95 0 7357 28610
8.96 0 7487 34330
8.97 0 7606 28610
8.98 0 7726 28610
8.99 0 7847 28610
9.00 0 7980 28610
9.01 0 8100 28610
9.02 0 8219 28610
9.03 0 8343 28610
9.04 0 8467 28610
9.05 0 8594 34330
9.06 0 8722 28610
9.07 0 8837 34330
9.08 0 8979 34330
9.09 0 9108 34330

9.10 0 9235 34330
9.11 0 9383 34330
9.12 0 9521 34330
9.13 0 9660 34330
9.14 0 9801 34330
9.15 0 9945 40050
9.16 0 10085 34330
9.17 0 10226 34330
9.18 0 10371 34330
9.19 0 10537 40050
9.20 0 10703 34330
9.21 0 10875 34330
9.22 0 11047 40050
9.23 0 11218 40050
9.24 0 11391 34330
9.25 0 11570 40050
9.26 0 11732 40050
9.27 0 11915 40050
9.28 0 12097 40050
9.29 0 12260 40050
9.30 0 12447 45780
9.31 0 12636 40050
9.32 0 12828 40050
9.33 0 13019 40050
9.34 0 13209 40050
9.35 0 13398 40050
9.36 0 13595 45780
9.37 0 13797 45780
9.38 0 13999 45780
9.39 0 14197 40050
9.40 0 14394 45780
9.41 0 14597 45780
9.42 0 14801 45780
9.43 0 15007 45780
9.44 0 15212 45780
9.45 0 15413 40050
9.46 0 15624 45780
9.47 0 15837 45780
9.48 0 16049 45780
9.49 0 16260 45780
9.50 0 16470 45780
9.51 0 16688 51500
9.52 0 16907 51500
9.53 0 17125 51500
9.54 0 17341 45780
9.55 0 17559 51500
9.56 0 17781 45780
9.57 0 18010 51500
9.58 0 18233 51500
9.59 0 18454 51500
9.60 0 18679 51500
9.61 0 18909 51500
9.62 0 19138 51500
9.63 0 19365 51500
9.64 0 19590 51500
9.65 0 19822 57220
9.66 0 20056 51500
9.67 0 20289 57220
9.68 0 20516 51500
9.69 0 20750 57220
9.70 0 20987 51500
9.71 0 21223 51500
9.72 0 21456 51500
9.73 0 21692 51500
9.74 0 21932 51500
9.75 0 22172 51500
9.76 0 22409 51500
9.77 0 22643 57220
9.78 0 22886 57220
9.79 0 23133 57220
9.80 0 23377 57220
9.81 0 23616 57220
9.82 0 23858 51500
9.83 0 24103 57220
9.84 0 24350 57220
9.85 0 24592 57220
9.86 0 24839 57220
9.87 0 25087 57220
9.88 0 25335 51500
9.89 0 25576 51500
9.90 0 25825 57220
9.91 0 26077 57220
9.92 0 26325 51500
9.93 0 26569 51500
9.94 0 26812 51500
9.95 0 27063 57220
9.96 0 27314 57220
9.97 0 27564 57220
9.98 0 27810 57220
9.99 0 28060 57220
10.00 0 28310 57220
10.01 0 28552 51500
10.02 0 28792 51500
10.03 0 29038 57220
10.04 0 29286 57220
10.05 0 29530 57220
10.06 0 29767 57220
10.07 0 30007 51500
10.08 0 30251 51500
10.09 0 30491 51500
10.10 0 30724 51500
10.11 0 30959 57220
10.12 0 31193 51500
10.13 0 31425 51500
10.14 0 31652 51500
10.15 0 31874 45780
10.16 0 32099 51500
10.17 0 32321 51500
10.18 0 32539 45780
10.19 0 32752 45780
10.20 0 32966 45780
10.21 0 33180 45780
10.22 0 33394 51500
10.23 0 33598 45780
10.24 0 33797 45780
10.25 0 34001 45780
10.26 0 34206 45780
10.27 0 34406 40050
10.28 0 34602 45780
10.29 0 34791 40050
10.30 0 34981 45780
10.31 0 35169 45780
10.32 0 35357 40050
10.33 0 35542 40050
10.34 0 35723 40050
10.35 0 35898 40050
10.36 0 36074 34330
10.37 0 36253 40050
10.38 0 36428 34330
10.39 0 36598 34330
10.40 0 36765 34330
10.41 0 36929 34330
10.42 0 37096 40050
10.43 0 37262 34330
10.44 0 37424 34330
10.45 0 37582 34330
10.46 0 37737 34330
10.47 0 37885 34330
10.48 0 38032 28610
10.49 0 38182 34330
10.50 0 38331 34330
10.51 0 38477 28610
10.52 0 38622 28610
10.53 0 38763 28610
10.54 0 38900 28610
10.55 0 39036 34330
10.56 0 39171 28610
10.57 0 39305 28610
10.58 0 39439 28610
10.59 0 39570 28610
10.60 0 39698 28610
10.61 0 39824 28610
10.62 0 39945 22890
10.63 0 40068 28610
10.64 0 40191 28610
10.65 0 40313 28610
10.66 0 40435 28610
10.67 0 40552 22890
10.68 0 40669 22890
10.69 0 40783 22890
10.70 0 40896 28610
10.71 0 41004 22890
10.72 0 41114 22890
10.73 0 41226 28610
10.74 0 41337 22890
10.75 0 41449 28610
10.76 0 41559 22890
10.77 0 41669 22890
10.78 0 41778 22890
10.79 0 41888 28610
10.80 0 41992 22890
10.81 0 42099 22890
10.82 0 42209 22890
10.83 0 42321 28610
10.84 0 42431 22890
10.85 0 42539 22890
10.86 0 42651 22890
10.87 0 42762 28610
10.88 0 42872 22890
10.89 0 42981 22890
10.90 0 43092 22890
10.91 0 43205 28610
10.92 0 43319 22890
10.93 0 43433 22890
10.94 0 43547 22890
10.95 0 43662 22890
10.96 0 43778 28610
10.97 0 43891 22890
10.98 0 44005 22890
10.99 0 44121 28610
11.00 0 44236 22890
11.01 0 44354 22890
11.02 0 44476 28610
11.03 0 44598 28610
11.04 0 44719 28610
11.05 0 44839 22890
11.06 0 44959 22890
11.07 0 45076 28610
11.08 0 45195 28610
11.09 0 45315 28610
11.10 0 45437 28610
11.11 0 45557 28610
11.12 0 45678 28610
11.13 0 45798 28610
11.14 0 45916 28610
11.15 0 46031 22890
11.16 0 46147 28610
11.17 0 46263 28610
11.18 0 46378 22890
11.19 0 46494 28610
11.20 0 46606 22890
11.21 0 46717 28610
11.22 0 46824 22890
11.23 0 46927 22890
11.24 0 47026 22890
11.25 0 47124 22890
11.26 0 47223 22890
11.27 0 47319 22890
11.28 0 47412 22890
11.29 0 47501 22890
11.30 0 47588 17170
11.31 0 47667 17170
11.32 0 47741 17170
11.33 0 47786 5720
11.34 0 47811 11440
11.35 0 47876 11440
11.36 0 47946 17170
11.37 0 48014 17170
11.38 0 48084 17170
11.39 0 48148 11440
11.40 0 48205 11440
11.41 0 48255 11440
11.42 0 48298 11440
11.43 0 48338 5720
11.44 0 48376 11440
11.45 0 48409 11440
11.46 0 48441 5720
11.47 0 48469 5720
11.48 0 48492 5720
11.49 0 48514 5720
11.50 0 48534 0
11.51 0 48552 5720
11.52 0 48566 5720
11.53 0 48576 0
11.54 0 48586 0
11.55 0 48594 0
11.56 0 48601 0
11.57 0 48606 0
11.58 0 48610 0
11.59 0 48612 0
11.60 0 48613 0
11.61 0 48613 0
11.62 0 48611 -5720
11.63 0 48612 0
11.64 0 48610 0
11.65 0 48607 0
11.66 0 48606 5720
11.67 0 48602 0
11.68 0 48601 0
11.69 0 48599 -5720
11.70 0 48599 0
11.71 0 48598 0
11.72 0 48598 0
11.73 0 48597 0
11.74 0 48598 5720
11.75 0 48595 0
11.76 0 48594 0
11.77 0 48592 0
11.78 0 48589 0
11.79 0 48582 0
11.80 0 48571 -5720
11.81 0 48566 0
11.82 0 48564 0
11.83 0 48563 0
11.84 0 48561 0
11.85 0 48560 0
11.86 0 48558 -5720
11.87 0 48557 0
11.88 0 48556 0
11.89 0 48554 0
11.90 0 48551 0
11.91 0 48547 0
11.92 0 48544 0
11.93 0 48541 0
11.94 0 48537 0
11.95 0 48533 0
11.96 0 48529 0
11.97 0 48526 0
11.98 0 48523 0
11.99 0 48520 0
12.00 0 48516 0
12.01 0 48513 0
12.02 0 48511 0
12.03 0 48509 0
12.04 0 48506 0
12.05 0 48502 -5720
12.06 0 48501 0
12.07 0 48498 0
12.08 0 48495 0
12.09 0 48492 0
12.10 0 48487 -5720
12.11 0 48485 0
12.12 0 48480 -5720
12.13 0 48477 0
12.14 0 48473 -5720
12.15 0 48470 0
12.16 0 48467 0
12.17 0 48464 0
12.18 0 48460 0
12.19 0 48455 -5720
12.20 0 48453 0
12.21 0 48449 0
12.22 0 48444 0
12.23 0 48439 0
12.24 0 48433 0
12.25 0 48426 -5720
12.26 0 48418 0
12.27 0 48408 -5720
12.28 0 48398 0
12.29 0 48386 -5720
12.30 0 48372 -5720
12.31 0 48358 -5720
12.32 0 48344 0
12.33 0 48327 -5720
12.34 0 48314 0
12.35 0 48299 -5720
12.36 0 48282 -5720
12.37 0 48265 -5720
12.38 0 48246 -5720
12.39 0 48227 -5720
